03/14/2008,14760,14760,14500,14550,22,2613
03/17/2008,14300,14800,14100,14100,130,2625
03/18/2008,13500,13590,13380,13590,31,2734
03/19/2008,13799.68,14097.92,13799.68,14023.36,45,2727
03/20/2008,13504.74,14283.06,13479.97,14282.1,75,2718
03/21/2008,14600,14891.77,14405.07,14550.96,163,2772
03/24/2008,14200,14200,14130,14130,13,2696
03/25/2008,13757.49,13805.99,13607.49,13611.68,100,2838
03/26/2008,14051.51,14051.51,13954.51,13954.51,598,2824
03/27/2008,13700,13720.65,13318.22,13318.22,1884,2804
03/28/2008,13440,13995,13160,13995,1693,1323
03/31/2008,13995,14100,13715,13715,106,1323
04/01/2008,13800,13800,13150,13150,224,2671
04/02/2008,13800,13800,13300,13300,106,2799
04/03/2008,13800,13875,13800,13875,2,2779
04/07/2008,13300,14500,13300,14500,1,2780
04/08/2008,14300,14565,14250,14565,9,2780
04/09/2008,14500,14500,13900,13900,473,2789
04/11/2008,13855,14015,13855,14015,1,2902
04/14/2008,13922.71,13922.71,13479.38,13479.38,144,3142
04/15/2008,13000,13240,13000,13240,49,3015
04/21/2008,12500,12500,12400,12400,51,260
04/22/2008,12372.42,12521.9,12372.42,12521.9,140,3281
04/23/2008,12800,13105,12800,13105,1,411
04/24/2008,14200,14327.31,14200,14327.31,130,3380
04/25/2008,14500,14500,14380,14380,28,3010
04/28/2008,14143.74,14156.23,14041.88,14041.88,2400,3433
04/29/2008,14384.95,14482.9,14097.77,14161.02,1187,4509
04/30/2008,14800,14860,14700,14800,86,2276
05/06/2008,15200,15250,14900,14910,600,2212
05/08/2008,14100,14410,14000,14410,425,2762
05/09/2008,14100,14140,14000,14140,425,2962
05/12/2008,13900,14150,13900,14150,6,2537
05/15/2008,14350,14400,14210,14210,126,2402
05/16/2008,14200,14200,14200,14200,10,2492
05/19/2008,14200,14200,14195,14195,98,2406
05/20/2008,14100,14150,13390,13390,28,2455
05/21/2008,13400.02,13599.94,13400.02,13499.98,13,2470
05/22/2008,13350.33,13350.33,13349.9,13349.9,14,2407
05/23/2008,13350.45,13350.45,13280.04,13280.04,91,2410
05/26/2008,12999.47,12999.47,12999.47,12999.47,6,2498
05/27/2008,12999.48,12999.48,12750.67,12820.15,84,2554
05/28/2008,12820.15,12823.49,12820.15,12823.49,90,2613
05/29/2008,12700,12950,12700,12950,6,2470
05/30/2008,13300,13300,13100,13100,9,26
06/02/2008,13100,13300,13100,13300,270,31
06/03/2008,13300,13300,13140,13140,716,298
06/04/2008,13300,13300,12800,12920,10,1164
06/05/2008,12800,12800,12800,12800,10,1164
06/06/2008,12800,12805,12750,12750,12,1174
06/10/2008,12805,12805,11580,11580,65,1174
06/11/2008,11580,11580,11450,11450,84,1179
06/13/2008,10850,10850,10750,10750,23,1184
06/17/2008,10750.04,10800,10700.08,10725.06,50,1208
06/18/2008,10500,10500,10500,10500,80,1257
06/19/2008,10500,10990.8,10495.51,10533.72,88,1337
06/20/2008,10528.7,11289.47,10243.72,10664.35,364,1425
06/23/2008,10500,10500,10500,10500,1,1503
06/25/2008,10990,11000,10990,11000,2,1
06/26/2008,10507.95,10968.4,10507.95,10951.15,3588,1621
06/27/2008,10359.78,10414.61,10331.46,10386.29,24,3703
07/01/2008,9880,9915,9880,9915,1,1173
07/03/2008,9880,9885,9500,9885,20,1173
07/08/2008,10200,10380,10200,10380,53,1161
07/09/2008,10380,10800,10380,10800,57,1213
07/10/2008,10800,10850,10800,10800,67,1199
07/11/2008,10800,10800,10550,10550,103,1167
07/14/2008,10700,10700,10640,10640,3,1194
07/15/2008,10700,10700,10700,10700,3,1197
07/16/2008,10200,10200,9700,9810,76,1197
07/17/2008,9815,9815,9730,9730,12,1248
07/18/2008,10080,10080,10080,10080,111,1260
07/23/2008,10080,10405,10080,10305,29,1260
07/24/2008,10592.42,10703.86,10592.42,10671.52,6,1386
07/25/2008,10231.56,10243.39,10213.13,10217.08,224,1369
07/28/2008,10267.46,10705.58,10267.46,10700,225,1553
07/29/2008,10242.36,10414.16,10242.36,10391.07,824,1566
07/30/2008,10405.13,10485.89,10293.19,10343.19,824,2104
07/31/2008,10550,10580,9950,9950,693,1013
08/01/2008,9995,9995,9995,9995,15,2
08/05/2008,9950,10015,9800,9800,34,1359
08/06/2008,9800,10000,9800,9990,115,1381
08/07/2008,9900,10000,9900,9970,2,1465
